song_id,platform_id,released_year,language,number_of_comments
6079,Q77161,2003,,536
4822,V26596,1991,eng,196
876,W420297,1941,en-CA,845
8045,W12357,2000,,743
6942,W2003767,2008,eng,1003
916,S7603,2003,eng,6576
2359,X6746018,2010,eng,6263
8441,R5607622,2004,ara,1644
8481,Q11133791,2012,eng,986
5632,P47520,1990,,1599
308,T33724,2003,en-US,9510
8430,T160194,1982,,158
3516,Q2334751,2008,eng,1376
8553,W8492907,2011,eng,919
5828,P9293020,2010,eng,160
1061,R703292,1958,en-US,4782
2104,U9627755,2014,eng,10433
3723,Q1629601,2008,en-US,4763
2461,S604803,2007,en-US,845
9866,V78976,1988,en-US,244
8961,V116356,1985,,338
3646,R80642,2005,eng,3110
9879,Q12687461,2011,eng,620
1540,U106085,2007,en-US,2045
2497,S49353,1995,eng,1364
9652,T17352874,2013,eng,1422
5357,Q13881,1997,en-US,110
2189,Y239399,2006,en-GB,2378
635,Y10959,1991,eng,7652
3692,P9820,1987,eng,3872
3522,R4447622,2009,eng,2986
614,P17690,1925,eng,4717
5882,U13529055,2012,eng,1665
4277,Y17529,1903,,529
4009,S6613,2000,,943
9709,U13031445,2012,en-GB,728
1616,R136782,2000,eng,4333
4354,Q13537891,2012,eng,2851
2587,W14061957,2014,eng,9218
6815,V24488476,2015,eng,1917
7233,V769016,1979,en-US,1547
4137,Q2145681,2008,eng,1876
9779,Y43739,2004,eng,331
9041,R16114862,2013,eng,1779
3285,Y17860199,2013,eng,1592
9782,W13431827,2012,eng,686
5567,U77395,1919,eng,752
6506,V4279056,2008,en-GB,1337
8129,U20438825,2014,eng,518
7826,R12722,1942,eng,1051
7347,R28482,1993,en-US,118
5176,W64857,1987,eng,717
3187,Y113429,2005,,3225
1527,R21413662,2014,eng,5437
7229,X9858488,2011,eng,2996
4358,S6413193,2009,eng,2047
6244,P669570,2006,en-US,2040
7836,R124272,1901,eng,456
1237,U37095,1987,eng,2028
3319,P284440,2007,eng,3119
9924,Y24769,2006,eng,830
8710,V12022496,2012,eng,839
6167,R153492,1915,,1698
2833,R13623012,2011,,3922
3704,W16303287,2014,eng,4141
3508,Y12749,1913,eng,2371
132,Q3431,2003,,16682
9005,Y24903919,2015,,1349
3589,X13369678,2012,eng,2320
5891,W20800147,2014,eng,1498
8717,P1528410,2004,eng,1316
1492,T112204,1890,eng,614
8777,W2235597,2007,en-US,1529
3523,S17143,1953,en-GB,1414
9337,Y55229,2001,,359
412,U567795,1990,en-US,7647
8735,P4660,1974,en-US,323
6705,P18296030,2014,eng,3300
2644,W5167,2001,en-US,1813
5909,X95608,1999,eng,657
3154,Y2836109,2007,eng,1188
8994,V13030356,2012,eng,1257
700,Q16181,2005,en-US,4166
676,Y15731779,2013,eng,9728
336,W13137,2001,en-US,5039
2408,X73968,1970,,2237
1530,V77276,1978,eng,1477
2879,R153542,1938,,525
7262,P150720,2000,eng,297
5307,S11275323,2013,eng,2186
5684,W1406197,2007,eng,578
1396,V259836,1984,en-US,1539
4850,R14572,1990,eng,890
4305,P17562900,2014,eng,3129
5833,Y72659,1963,eng,803
5888,P16102880,2012,en-GB,1179
3853,P116020,1854,eng,817
9344,T26324,2006,,315
6760,S5053,1982,eng,739
5473,Y6619499,2011,en-US,1174
4636,X85418,2004,eng,1386
1129,P1081560,2007,eng,46
2323,V43326,1998,eng,1312
608,Y310259,1986,en-GB,4286
1529,P816720,2006,eng,3181
6232,X8686068,2005,,2562
403,T10534,-500,eng,6335
1409,P3320520,2008,eng,1295
431,W28877,1981,eng,3309
5156,X10445208,2011,en-US,2845
9971,X12602078,2011,eng,881
5902,Y8038219,2011,eng,1010
5132,Q16054811,2012,en-US,2093
6094,W12204857,2011,eng,1675
228,S228333,2002,eng,5121
480,R18122,2000,eng,6693
8438,P6345760,2009,eng,2735
1391,U28195,2005,eng,3572
5794,S4373,2000,en-US,1787
1386,W5157,1998,eng,1394
1239,X23878,1981,eng,3996
2984,U2986865,2008,en-US,3935
698,T13539044,2008,en-US,11059
931,X20588698,2014,eng,7732
9409,P18580,1973,,902
2658,P34510,1990,eng,1041
2077,Q1254951,2007,en-US,4277
9599,W69477,1974,eng,1390
5190,U13573795,2012,eng,1541
2023,P186190,1986,eng,1606
6436,S7979073,2010,eng,2201
1052,U3720975,2009,eng,7443
889,Y35729,2006,eng,5559
8691,S6928893,2010,en-US,1576
9518,P6403690,2009,eng,554
8750,Y18889,1996,eng,261
7134,V13070346,2011,eng,851
7908,Q26061591,2016,en-US,1214
1446,S6486483,2003,,649
6228,W23157777,2015,eng,1252
5667,U5175,1997,eng,610
4425,U2149535,2007,en-US,939
8067,R39032,1996,,332
9157,R110692,2000,,419
5340,X132778,1997,eng,877
5570,T6554,1991,,127
5803,Q263171,2007,eng,472
8358,P71870,1996,en-US,330
3841,X1611988,2008,en-US,1865
1700,U15811545,2013,eng,8242
1426,S10913,1999,,3462
5208,U3253215,2008,,131
6850,X781498,1980,,215
7925,U835495,1993,eng,362
53,V113436,2002,en-US,18280
831,R1295102,2008,eng,4950
1551,Y29437949,2016,eng,12159
2404,Q19549841,2012,eng,7002
1960,P38500,1978,eng,2040
4235,P21456940,2014,ara,2421
6956,V214856,2005,,1539
8517,U60925,2005,en-US,1806
4853,T24429934,2015,en-US,1200
2981,W552887,2007,eng,1366
806,V5096,1997,eng,4070
7493,X2108198,2008,eng,2570
6910,X262228,1999,eng,549
3856,V37426,2004,,2100
2654,U66695,1990,eng,572
4635,Y13366259,2012,eng,2982
4956,S2063563,2007,en-GB,1564
5894,V11057626,2011,eng,1640
8357,P1990,1844,eng,424
8620,R489972,1978,eng,441
2300,Q3217221,2008,en-US,3216
2117,U3398625,2009,eng,4698
9393,Q7745031,2010,eng,1017
9186,V33726,1999,,520
5019,R34072,2000,,1083
5701,R769212,1988,,129
7658,W12551077,2012,en-US,1216
6947,V18166936,2014,eng,4798
5652,S9918083,2011,eng,2303
7169,S30593,1953,eng,986
8733,X194808,1903,eng,441
2692,W18104607,2014,eng,6034
1654,R12216302,2012,en-US,4146
8929,S2120783,2008,eng,1013
4034,S353,1973,eng,683
9455,T429024,1840,,792
6468,W23017947,2015,eng,1725
4192,Q31341,2001,en-US,565
9868,X61938,1990,eng,322
2819,Y7094569,2010,en-US,5228
1317,Q5171,2000,eng,2178
2340,U7455,1996,,1590
9174,Q15059301,2012,en-GB,1153
9577,S96463,1993,eng,193
4875,T28077464,2016,eng,2446
4465,V653396,1987,en-US,672
9457,X46908,2004,en-US,126
8015,P4950,2004,eng,847
7069,U68455,1997,pol,400
3606,Q6361871,2008,,777
6482,V16130986,2008,eng,1180
1413,W11594257,2011,en-GB,8426
5211,Q215631,1999,eng,728
6963,T434764,1992,eng,818
3893,Q135611,2007,en-US,2327
3307,X78508,2005,en-US,3208
3763,Y331319,1925,eng,956
3821,U15015,1995,eng,1115
7131,P1432370,2010,en-US,1952
2799,Q13326831,2013,eng,5339
9869,P114170,1993,eng,858
352,W20910157,2014,eng,20301
9283,Y31819,2004,,82
5187,X659388,1993,eng,1450
9670,R1032,1987,en-US,650
5344,Y18337259,2011,eng,188
6765,U157055,2002,eng,1430
2720,T639864,1946,en-US,1408
8020,T28204534,2016,eng,2694
4980,U2501455,1997,ara,1248
1777,S187633,1993,eng,742
5343,Y7679,1972,eng,619
7297,S163363,1959,en-US,893
275,P49750,2006,eng,20657
1130,Q17788401,2014,eng,15257
5485,Q17797381,2013,eng,2134
6708,X899608,1961,eng,194
1254,W887877,2007,eng,3979
5449,P132900,2002,eng,2342
5426,W8341567,2011,en-US,1762
5332,S3973,2003,eng,906
7791,V12037026,2012,,1690
2055,Q43931,2007,eng,3118
686,V3466,2003,en-US,5443
1142,V816,1999,eng,4342
9858,V383196,1977,per,197
3571,U435045,2007,en-CA,1347
7761,Y323289,1995,eng,751
6369,V61926,1991,eng,272
5903,S11563,1981,eng,571
4485,S10033,1943,en-GB,311
9266,P8113940,2011,eng,2147
7108,U18815695,2012,,1366
852,V25899336,2016,eng,15933
6034,W6373717,2009,en-US,1440
1583,S25373,2006,en-US,4348
2261,U21445,2006,,1525
6128,S3103,1971,eng,940
4225,W20980987,2014,eng,2349
4696,S5739373,2009,eng,761
5419,T7140754,2010,eng,2459
1879,Y6066819,2009,eng,3481
7008,U14295,2000,eng,1108
1846,S17876893,2014,eng,5234
8431,T372384,1999,eng,628
8192,T6694,1985,eng,813
2310,W78427,2003,,3614
7522,W24807,2005,en-US,848
9060,W6389257,2009,eng,817
375,R1852,1903,eng,6770
6517,T23209924,2015,eng,2283
4815,Y37739,1974,en-GB,961
9794,R74462,2002,eng,915
1966,P59810,1999,en-US,1027
715,X12898,1949,eng,3486
6663,U3885,2006,,38
9747,P5943970,2009,eng,735
4534,S11313,1977,eng,552
6588,W129947,1969,,1124
8870,W119247,1967,eng,776
6661,Y10594929,2011,en-US,1368
880,U2800905,2008,en-US,5830
5939,W18079527,2014,eng,3246
5588,R643962,1994,,529
7384,S543873,2006,eng,1854
756,W6644117,2010,eng,10506
6610,U410445,2007,en-US,1529
8143,T425124,1997,,726
9387,U17254035,2013,eng,1491
5065,Q1225261,2007,eng,1935
6969,T9858714,2010,eng,1302
5698,S12867423,2012,,1206
6390,Y89369,1992,eng,547
7981,R153792,2002,eng,230
5407,P10756240,2012,eng,2957
2592,T15654,1980,en-GB,1791
5155,W11077,2003,eng,2016
9886,T10473214,2011,eng,804
9861,Y714569,1981,en-US,1661
5481,U93795,2002,en-US,926
862,X17332218,2014,eng,7261
4382,X23717678,2015,eng,2191
395,P46170,1940,eng,4658
6638,W17333277,2013,eng,1665
861,P15745950,2013,eng,11348
7283,Y7909,1940,en-US,877
7224,W16174197,2012,eng,1443
2222,U3412815,2008,en-US,466
8167,X10878,1979,en-US,306
2103,X92308,1954,eng,502
3079,W163977,1935,eng,1776
5404,V11376,1920,eng,827
2983,U13138635,2013,eng,7148
3519,V31196,1944,eng,2172
4316,W9567,1994,,645
4173,T91714,2006,eng,1502
3440,X6723348,2009,eng,2173
5997,X7129588,2010,eng,1311
7941,V241936,2003,en-US,383
6727,P9650,1934,,929
3060,P5972040,2009,eng,834
8199,Q78971,2005,en-US,739
279,S29056083,2016,eng,53365
8694,V1158706,2008,eng,619
4647,R64862,2004,eng,631
2869,X11438,1981,eng,2056
3638,Q11741,1980,en-US,4061
4498,X8680418,2011,eng,2098
3128,R43782,1989,eng,850
9648,R75162,1968,en-GB,268
7587,W95707,2004,,542
8615,X13007638,2012,eng,1112
7673,P21412360,2014,eng,2087
1598,Y29999,1930,eng,3576
6618,P120840,2002,,407
742,Y13453029,2012,eng,11803
6864,P1746470,2008,eng,691
4444,P2050,1940,eng,1145
2402,T1537534,2008,en-US,1856
6840,V107896,2003,eng,1089
7235,X17607848,2013,eng,1159
2978,U13578175,2012,eng,2989
3315,X17287028,2013,eng,3604
8402,W8074967,2011,,1555
1247,V228296,1967,eng,2256
602,Q65641,1953,eng,3391
869,R2967752,2006,eng,15335
8485,P4224060,2009,eng,1216
6787,P250,1938,eng,529
3621,Q352921,2007,en-US,3321
3682,T9729504,2011,eng,2481
8851,R15985372,2013,en-US,1683
2787,S37743,1975,eng,3377
1173,P25074850,2015,eng,9763
2464,V85386,1960,eng,2641
2849,T6681454,2010,,2918
519,X24768,2005,eng,9390
3182,W15567,1985,eng,577
9529,W11306337,2011,,415
7285,X1474628,2008,eng,2465
7195,X47878,2007,en-US,264
461,X1078,1931,eng,8259
9151,S615233,1966,eng,84
9232,P400,1988,eng,633
64,W10917,2004,eng,30719
7701,P1249630,1888,por,376
8863,X296298,1957,,254
7118,R228992,1983,eng,143
7011,T291364,1952,,115
6215,V10314376,2010,en-US,1928
4779,U321545,1977,en-US,1004
1272,P8600,2003,en-US,4230
714,X12938,1603,eng,3079
8029,T20174424,2014,eng,1989
3828,Y11299,2000,eng,1932
4686,X6628,2005,en-US,1986
7948,Y16150119,2005,en-GB,888
1050,U2118745,2008,eng,12462
474,S14743,2006,eng,6812
6711,U17317675,2013,en-GB,2423
198,V11486,1982,eng,9485
1321,X1237398,1997,eng,776
8175,P4830,2005,eng,809
2444,W3860977,2009,en-US,1401
8281,S825473,1979,,151
2159,Y628139,1998,en-US,962
7710,T89884,2004,eng,1302
3689,Q498641,1691,,715
3798,Q11100431,2012,eng,1507
7308,T207684,2007,en-US,1332
5054,T1330324,2008,eng,2023
4500,P12954620,2012,eng,5702
974,S216363,1962,eng,7689
7627,Q11734251,2011,eng,718
8907,Q60551,1966,,554
1290,P12930,2004,eng,6721
1331,R11192642,2011,eng,3235
4983,R3692,1948,eng,995
4297,P93000,2006,,187
2418,X10822858,2007,eng,3954
3568,Q15171,2001,,3487
4496,Q643301,2003,,476
2802,Y13829,2006,eng,1594
6785,R905382,1998,,196
7502,T2208744,2008,en-US,846
4280,U125955,2004,,597
9366,Q107781,1991,eng,420
7572,P199530,2006,eng,1758
8072,R267972,1986,eng,1757
7242,Q291,1912,eng,1425
2911,X30248,2001,eng,1017
762,S375013,1982,eng,1605
9687,Y8534899,2011,eng,1452
7430,S17533,1876,en-US,430
6005,W15447,1979,,321
2575,Y12022079,2012,eng,4442
6171,X7619398,2010,eng,1113
9433,T61974,1986,eng,195
1906,U7137775,2010,en-US,3704
8913,S12065943,2012,eng,1297
6782,Y74169,2006,,298
2882,P7074000,2010,eng,2024
1513,U7046495,2010,eng,3872
6008,R9305362,2015,eng,3900
8504,P231560,1897,eng,346
7488,Y11808919,2011,eng,1229
2101,X99298,1999,eng,265
7018,U483445,2001,eng,267
1375,S12700353,2012,en-US,11471
5291,R568592,1992,eng,137
1734,Y139069,1959,eng,3459
3845,T10830444,2012,eng,2530
3703,T11734,2000,eng,1634
6543,X246468,1992,,179
1715,R943402,2004,eng,4814
1811,P6420,2002,en-US,1565
3445,X235718,2007,en-GB,2705
775,Y341879,2010,en-US,8415
2304,U46165,1920,eng,2777
3437,V178476,2006,en-US,2968
479,R28862,1513,eng,5389
157,R23772,1960,en-US,7370
3364,V205476,1938,eng,1231
8769,Q18693621,2014,eng,1909
3611,X6202318,2009,eng,1852
6810,R25817162,2016,eng,2413
6858,Y142079,2005,eng,898
5566,Y9637479,2011,eng,2459
4836,V28116,2004,eng,2358
8380,R386142,2001,,189
9503,W25347,2005,eng,1176
6498,Q386421,1983,en-GB,167
9997,T208324,1990,eng,395
6255,Y12499,2004,,1926
5830,P19351490,1857,eng,791
5098,X16070018,2012,eng,2944
985,W6463967,2009,en-US,5659
4333,T2918374,1895,en-US,72
3936,U900065,1983,en-US,207
8077,T10822174,2011,eng,556
1449,X28,1995,eng,3323
8469,U251665,1984,eng,720
4070,T127584,1971,en-US,604
3180,W9279177,2011,en-US,4849
4981,U87665,1908,eng,1176
906,P6643090,2010,eng,11386
4017,X68528,2005,en-US,1096
8308,V1022866,1969,en-US,183
5392,R5872,1991,en-GB,1168
3396,S25103,1995,eng,779
449,T676924,2007,en-US,4993
7152,T625554,1994,,894
1947,Q22744701,2014,eng,3527
8541,U142545,2002,eng,450
2860,S17343,1956,en-US,3172
1794,W23209927,2015,eng,7018
4720,T319644,2006,eng,1041
4830,X8709528,2015,eng,4043
6933,Q15755201,2013,eng,2222
9780,Y1335019,1930,en-GB,409
5823,T1409344,1986,eng,76
3966,Y4909,2005,en-CA,2065
15,U48855,1947,eng,20825
443,X51738,2006,en-US,7319
3716,U4673605,2008,eng,141
3203,S120253,1998,en-US,119
6607,Q31491,1915,eng,550
2429,Q455941,2003,eng,2055
3947,U2159225,2008,en-US,2145
7090,V371456,1880,ger,424
6959,X13168,1970,,324
2940,Q46601,1994,en-US,1311
3297,R17202452,2013,eng,3191
805,R6917952,2010,eng,2999
752,V17167166,2013,en-CA,19450
7995,T15904,2004,en-US,1908
3453,R12425532,2012,eng,4225
7175,R6398972,2008,eng,1759
5366,P2202230,2008,eng,1038
1940,X567678,1984,en-US,3081
9302,X5068,1996,,375
7540,S29393,2001,,563
1044,W22716447,2015,eng,7736
9975,Q613991,1985,eng,149
5883,P312050,2003,eng,576
152,V5526,2006,en-US,10626
2837,T6514074,2009,en-US,3282
8372,T8343444,2010,ind,863
9926,W12522507,2012,en-US,1468
5527,W781787,1937,eng,1346
1887,X15638,1897,eng,1463
8989,T300044,2003,,449
1249,T140974,1998,eng,1334
4045,Y22874559,2014,en-CA,2067
8301,V13252406,2012,en-US,1154
7947,U5031805,2002,eng,262
5682,P906560,1974,,309
7569,P541920,2002,eng,756
2735,Y16429,2006,eng,1638
7520,X332348,2006,,2229
7648,P265650,2003,,101
990,Y6732019,2010,eng,2938
6406,Q46661,2003,en-US,1420
1091,Y85379,1993,nl,690
4292,W737957,2003,eng,560
9267,P443540,2003,eng,936
6695,P19000,2001,,1008
1045,X18126198,2014,eng,9213
5468,T501124,2006,en-US,2198
9834,T25014,2001,eng,515
2795,T20639274,2014,eng,7779
3963,X85448,1976,eng,971
110,R10572,1998,eng,20325
5338,R6393972,2010,en-US,2390
9633,Q20510241,2014,eng,1900
7372,P40580,2001,en-GB,570
2352,V10596,1996,eng,903
1681,W32067,1928,eng,3780
9617,S182683,2005,en-US,282
8483,P17569860,2013,eng,831
1549,W324277,2002,en-US,1710
8742,Q34941,1999,eng,505
8456,Y44559,1969,eng,544
4004,V9646,1938,eng,1500
3304,X37738,1978,eng,779
1202,R60792,1985,eng,1752
2208,S16001893,2013,eng,3286
65,Q4981,1969,eng,19646
5778,P1499340,2005,ind,1441
939,Y15776309,2013,eng,10243
7084,T25802884,2015,eng,2538
809,Y5479,1932,eng,1012
9412,X23357188,2014,eng,1173
5813,U1113545,2007,,2185
1671,X23734628,2015,eng,14621
1548,V537296,1970,eng,1010
4348,W88077,1924,eng,1426
3861,S13330603,2012,,4212
2283,Q7778981,2010,en-US,4209
3438,S18711993,2013,ara,2831
9874,T64794,1979,en-US,358
1180,U6642715,2010,eng,10114
5647,T2508854,2006,ara,1274
9658,U89195,2007,eng,407
515,U16735,1986,eng,3454
3834,V127586,1978,,655
8912,Y7203669,2004,eng,1027
1344,P6516450,2009,eng,3896
3318,T6909544,2010,en-US,3427
3503,Y158119,2005,en-US,1913
6615,Q6551,1964,eng,843
6309,Q17608111,2014,eng,825
9508,Q961831,1997,eng,1492
8383,U13513205,2012,eng,1265
2804,S18039963,2013,eng,3574
263,W24337,1997,eng,8534
7884,R7006562,2008,eng,247
650,W46787,1852,eng,5696
9145,W17333237,2013,,1754
9536,V46906,2004,en-US,136
660,R7672,1980,eng,1587
3457,P203220,1857,eng,899
7832,Y118389,1915,eng,169
465,X14758,2002,,2513
652,Y140079,2006,en-US,3669
9224,U25866725,2015,eng,613
3263,V8662836,2011,eng,2651
8332,S153783,2005,eng,455
3623,W13353667,2012,en-GB,4463
4419,X34898,1948,eng,1233
5429,V61886,2000,eng,1661
8598,X34548,2001,,670
1164,S11250053,2012,eng,11419
4477,Y11337189,2012,eng,1038
5086,Q1933181,2008,eng,1142
5280,Q22693211,2015,eng,1396
4879,V15827066,2013,eng,2487
3420,R8519822,2012,eng,2040
9563,P381440,1967,eng,305
102,S19543,1963,eng,9102
9126,Y106859,2001,en-US,316
419,S5996153,2009,en-US,8782
6529,X7776678,2010,en-US,1804
7517,S5553,1962,eng,428
4456,S12588363,2012,eng,1652
3925,Q573201,1988,en-US,129
8797,U9893355,2012,en-US,792
2512,R105552,1970,en-US,626
3452,U439275,2001,eng,1292
2744,R1192,2005,,209
4799,T291354,1990,eng,198
1156,X611298,2007,en-US,3328
334,Y13596809,2012,eng,9817
735,X96358,1988,eng,3711
2392,W46777,2002,eng,3156
2919,P3047850,2008,eng,1489
7362,Y18667779,2014,eng,2191
4869,W1693617,1994,en-US,77
6069,U78985,2002,eng,481
6373,S839263,1999,eng,526
2767,U19358975,2014,eng,3506
6569,S83083,2004,en-US,1963
5845,W56157,2003,,1867
2523,Q231821,1960,eng,712
5207,X24818,1993,en-US,228
4565,T34534,2001,eng,1145
3028,S92163,1987,eng,1194
6256,T567704,1991,eng,702
5964,R1316382,2007,en-US,3640
6333,V42696,1976,,876
9190,Q14367051,2012,,264
3985,P46190,2007,en-US,2403
8026,X41698,1984,en-US,237
6886,X666758,1961,eng,526
8117,X22418,1999,eng,213
9566,W70487,1992,eng,233
4078,X32628,1989,eng,546
5394,Y133729,2002,eng,1170
6125,P14280,2004,eng,1688
5341,S77773,1998,eng,2970
8032,S33723,2004,eng,182
3586,P1237300,2006,en-US,2120
8669,T2865944,2008,,394
1851,W7170627,2010,eng,4907
2916,P12476820,2012,en-US,4291
92,R1202,2005,en-US,13668
211,R40102,2005,en-US,12215
7472,W16076787,2012,ara,1478
8350,S6303733,2009,eng,2177
1762,V5176,1998,eng,1141
6596,P17563080,2014,eng,2235
1836,Y18419,1993,en-GB,1320
9714,V23196,1983,,787
4132,W8957,2000,,843
5751,U39045,2001,en-US,1554
7364,X216048,1998,en-US,881
1674,T9579634,2011,eng,4673
3461,S26245853,2016,eng,2562
527,T110494,2002,eng,6388
8097,P94510,1999,eng,359
1074,R4982,1959,en-GB,3241
656,P852470,2006,en-US,6720
186,P37470,2001,eng,15846
7089,Y3759,1959,eng,689
1055,V14836,1981,eng,4917
7659,V26114516,2016,,1480
5592,Q6404621,2009,eng,1345
7393,T30334,2003,eng,785
9439,Y35539,2005,en-US,390
904,Q10140661,2011,eng,7192
3464,X5128,1956,eng,840
8451,Q26661,2000,,168
3143,R10222,1978,en-US,1044
4471,S83143,2003,en-GB,2067
8505,U10844125,2011,eng,1835
8432,R3972,2005,en-US,479
7346,Q112751,2005,eng,850
7729,W17325147,2013,eng,2437
29,U18135,1595,eng,14778
9101,V13649056,2012,eng,1167
7765,Y16479439,2010,,1258
8554,S13597723,2013,eng,2671
9909,T24612624,2015,eng,3174
4404,W783127,1997,eng,1508
5364,W298137,2003,,1613
9356,V1820716,2006,ger,1513
8930,S1823,2001,en-US,833
7019,W825377,2003,en-US,1113
208,X6493208,2010,eng,28624
3267,W16131077,2013,eng,4446
9820,U7078265,2010,en-US,1215
3817,U36315,1963,eng,523
89,W21787,1973,en-US,15630
4163,R824062,1964,eng,603
3722,T25242224,2014,eng,2790
9223,T61794,1554,spa,475
7145,Y60929,1987,eng,1533
4398,V2467566,2006,en-US,669
2075,R93722,2002,eng,1832
9702,X128048,1955,eng,789
1322,W29127,1968,eng,3358
6281,U24473465,2015,eng,1340
9586,Y8411749,2011,eng,292
9318,Q359461,2001,eng,348
4386,Y20764879,2016,eng,6274
215,Q9969571,2011,eng,52120
1445,P331920,2001,en-US,6209
1134,P13639050,2012,eng,3449
3888,S3238153,2009,en-US,2110
881,W63697,1985,en-US,4238
3500,R66692,1989,eng,359
8049,S20253,2000,eng,218
2876,Q18879761,2015,eng,5386
7907,V11686,1978,eng,600
8107,V44796,1919,,825
5805,P58890,1998,eng,386
7386,R185012,2005,,345
9233,P18990,1977,eng,599
1218,Y17309,1986,eng,1576
2113,T23153154,2015,eng,4151
1875,X474858,1998,eng,1518
6445,Q93371,1984,eng,498
2820,V3476,1998,eng,1103
3509,P682920,1984,en-US,745
7800,V7519866,2010,en-US,1084
9288,U126185,2001,,1652
8418,S1050383,2007,eng,857
9590,T97084,2006,,713
7498,S29923,1991,eng,299
7176,W93157,1796,eng,1206
991,R8909152,2011,eng,16114
1325,S1914973,2008,eng,6945
7881,Y290039,1993,en-US,377
9607,R81992,2003,eng,442
5842,T23308084,2016,eng,5261
8607,S828483,2005,eng,306
7114,S2501453,2003,ara,712
8502,X11864728,2013,eng,1493
5076,S6753,1999,eng,1460
9946,Y3559,1989,en-US,704
2080,R24453082,2015,eng,6219
5707,W116257,2004,en-US,584
2877,P99110,1961,en-US,249
1307,R10600242,2011,eng,7362
8995,W8087,1993,en-US,1124
7819,Q24903031,2015,eng,2022
8206,S6239873,2009,en-US,1486
3116,W10345927,2012,eng,3824
8696,V251446,1983,eng,311
3260,W13402447,2011,eng,3458
1259,S334643,2003,en-US,1798
913,W327847,1931,,1009
7071,Y27810589,2016,,705
6509,R63432,1997,,561
8969,Q331701,2003,,500
3373,V13320466,2012,eng,4690
5271,P8046350,2010,eng,1704
7651,X2528,1997,en-US,920
32,P890,1937,eng,24642
9668,S7904453,2010,eng,1203
6837,W17332207,2013,eng,1854
1496,U147915,2000,eng,1959
3142,S40923,2001,eng,866
7316,P33820,2002,,671
5242,X7963208,2009,eng,2714
4805,T3585344,2009,eng,1131
5758,T43924,2006,eng,1191
7706,W99297,2005,en-GB,1445
4054,Q60431,1990,,105
8018,T588234,1977,en-US,1019
3530,W371787,1989,eng,215
284,Q70401,1955,eng,12011
3015,U18593175,2013,eng,5454
7378,Y101869,2004,en-US,1292
4748,Y206309,1996,eng,770
3430,Y8428069,2010,en-US,2665
6132,V6426,2006,en-US,725
127,R2612,2000,eng,10895
1923,S4143,1994,en-US,1498
4592,R90192,1851,eng,1651
1520,T164154,1959,eng,3596
4672,U12395,1932,eng,1196
3482,X333538,1926,eng,1272
2031,Q6531,1998,en-GB,522
6466,Q15777621,2013,eng,3166
6358,R17989312,2012,en,1312
7977,R173572,1977,en-GB,239
1228,Y91479,2003,eng,2503
9985,X19688,2000,eng,26
9776,T19286674,2014,eng,1515
7798,R70912,1971,eng,730
8818,V11446,1976,eng,540
1470,V16140036,2012,eng,5451
5312,Q102461,1998,eng,236
8512,X769658,1982,eng,1011
9311,P60080,1785,eng,271
8911,X17570538,2016,eng,933
812,S16070903,2012,eng,7995
5040,V16279856,2013,eng,3517
6684,V16326,1935,eng,862
8366,R112322,1991,en-US,612
6082,P18774020,2014,eng,2643
8673,U644655,2006,en-US,1405
6433,T10401084,2012,en-US,2281
7655,R114982,1985,en-US,1129
5451,P6765740,2004,ind,1524
7825,R3124122,2008,en-US,799
5917,P7203690,2010,eng,740
63,U6185,1847,eng,26157
6153,T643974,1992,en-US,539
7487,R28374062,2016,eng,1537
8653,V93436,2006,en-US,1420
380,W11297,1987,eng,12522
5275,W19797,2006,en-US,86
1541,R8685612,2011,eng,4580
6458,X6718608,2010,en-US,3569
2531,T6255144,2009,en-US,705
6185,Q216131,1998,en-GB,343
9734,W2025787,2007,eng,193
3032,U17255435,2012,eng,4335
